"siteid","collectionunitid","datasetid","datasettype"
22057,26453,38114,"geochron"
22057,26453,38115,"vertebrate"
22058,26454,38116,"vertebrate"
22058,26454,61510,"geochron"
22059,26455,38117,"geochron"
22059,26455,38118,"vertebrate"
22060,26456,38119,"geochron"
22060,26456,38120,"vertebrate"
22061,26457,38121,"geochron"
22061,26457,38122,"vertebrate"
22062,26458,38123,"geochron"
22062,26458,38124,"vertebrate"
22063,26459,38125,"geochron"
22063,26459,38126,"vertebrate"
22066,26462,38129,"geochron"
22066,26462,38130,"vertebrate"
22067,26463,38131,"geochron"
22067,26463,38132,"vertebrate"
22068,26464,38133,"geochron"
22068,26464,38134,"vertebrate"
22070,26466,38136,"geochron"
22070,26466,38137,"vertebrate"
22071,26467,38138,"geochron"
22071,26467,38139,"vertebrate"
22072,26468,38140,"geochron"
22072,26468,38141,"vertebrate"
22073,26469,38142,"geochron"
22073,26469,38143,"vertebrate"
22074,26470,38144,"geochron"
22074,26470,38145,"vertebrate"
22075,26471,38146,"geochron"
22075,26471,38147,"vertebrate"
22076,26472,38148,"geochron"
22076,26472,38149,"vertebrate"
22078,26474,38151,"geochron"
22078,26474,38152,"vertebrate"
22080,26476,38154,"geochron"
22080,26476,38155,"vertebrate"
22083,26479,38158,"geochron"
22083,26479,38159,"vertebrate"
22134,26533,38265,"geochron"
22134,26533,38266,"vertebrate"
22146,26545,38288,"geochron"
22146,26545,38289,"vertebrate"
22157,26556,38310,"geochron"
22157,26556,38311,"vertebrate"
22168,26569,38336,"geochron"
22168,26569,38337,"vertebrate"
22210,26620,38433,"geochron"
22210,26620,38434,"vertebrate"
22358,26770,38732,"geochron"
22358,26770,38733,"vertebrate"
22359,26771,38734,"geochron"
22359,26771,38735,"vertebrate"
22361,26773,38738,"geochron"
22361,26773,38739,"vertebrate"
22363,26775,38741,"geochron"
22363,26775,38742,"vertebrate"
22364,26776,38743,"geochron"
22364,26776,38744,"vertebrate"
22366,26778,38746,"geochron"
22366,26778,38747,"vertebrate"
22368,26780,38749,"geochron"
22368,26780,38750,"vertebrate"
22369,26781,38751,"geochron"
22369,26781,38752,"vertebrate"
22370,26782,38753,"geochron"
22370,26782,38754,"vertebrate"
22371,26783,38755,"geochron"
22371,26783,38756,"vertebrate"
22373,26786,38759,"geochron"
22373,26786,38760,"vertebrate"
22378,26792,38766,"geochron"
22378,26792,38767,"vertebrate"
22382,26796,38772,"geochron"
22382,26796,38773,"vertebrate"
22386,26800,38777,"geochron"
22386,26800,38778,"vertebrate"
22387,26801,38779,"geochron"
22387,26801,38780,"vertebrate"
22389,26803,38782,"geochron"
22389,26803,38783,"vertebrate"
22390,26804,38784,"geochron"
22390,26804,38785,"vertebrate"
22391,26805,38786,"geochron"
22391,26805,38787,"vertebrate"
22392,26806,38788,"geochron"
22392,26806,38789,"vertebrate"
22396,26810,38793,"geochron"
22396,26810,38794,"vertebrate"
22397,26811,38795,"geochron"
22397,26811,38796,"vertebrate"
22399,26813,38798,"geochron"
22399,26813,38799,"vertebrate"
22401,26815,38801,"geochron"
22401,26815,38802,"vertebrate"
22402,26816,38803,"vertebrate"
22402,26816,61511,"geochron"
22403,26817,38804,"geochron"
22403,26817,38805,"vertebrate"
22404,26818,38806,"geochron"
22404,26818,38807,"vertebrate"
22407,26821,38810,"geochron"
22407,26821,38811,"vertebrate"
22409,26823,38813,"geochron"
22409,26823,38814,"vertebrate"
22411,26825,38816,"geochron"
22411,26825,38817,"vertebrate"
22413,26827,38819,"geochron"
22413,26827,38820,"vertebrate"
22414,26828,38821,"geochron"
22414,26828,38822,"vertebrate"
22415,26829,38823,"geochron"
22415,26829,38824,"vertebrate"
22417,26831,38826,"geochron"
22417,26831,38827,"vertebrate"
22419,26834,38830,"geochron"
22419,26834,38831,"vertebrate"
22420,26835,38832,"geochron"
22420,26835,38833,"vertebrate"
22421,26836,38834,"geochron"
22421,26836,38835,"vertebrate"
22423,26838,38837,"geochron"
22423,26838,38838,"vertebrate"
22424,26840,38840,"geochron"
22424,26840,38841,"vertebrate"
22426,26842,38844,"geochron"
22426,26842,38845,"vertebrate"
22427,26843,38846,"geochron"
22427,26843,38847,"vertebrate"
22428,26844,38848,"geochron"
22428,26844,38849,"vertebrate"
22430,26846,38851,"geochron"
22430,26846,38852,"vertebrate"
22432,26848,38854,"geochron"
22432,26848,38855,"vertebrate"
22433,26849,38856,"geochron"
22433,26849,38857,"vertebrate"
22436,26853,38862,"geochron"
22436,26853,38863,"vertebrate"
22437,26854,38864,"geochron"
22437,26854,38865,"vertebrate"
22439,26856,38867,"geochron"
22439,26856,38868,"vertebrate"
22441,26858,38870,"geochron"
22441,26858,38871,"vertebrate"
22442,26859,38872,"geochron"
22442,26859,38873,"vertebrate"
22443,26860,38874,"geochron"
22443,26860,38875,"vertebrate"
22444,26861,38876,"geochron"
22444,26861,38877,"vertebrate"
22445,26862,38878,"geochron"
22445,26862,38879,"vertebrate"
22447,26864,38881,"geochron"
22447,26864,38882,"vertebrate"
22448,26865,38883,"geochron"
22448,26865,38884,"vertebrate"
22451,26870,38889,"geochron"
22451,26870,38890,"vertebrate"
22452,26871,38891,"geochron"
22452,26871,38892,"vertebrate"
22453,26872,38893,"geochron"
22453,26872,38894,"vertebrate"
22454,26873,38895,"geochron"
22454,26873,38896,"vertebrate"
22455,26874,38897,"geochron"
22455,26874,38898,"vertebrate"
22457,26876,38900,"geochron"
22457,26876,38901,"vertebrate"
22458,26877,38902,"geochron"
22458,26877,38903,"vertebrate"
22459,26878,38904,"geochron"
22459,26878,38905,"vertebrate"
22462,26885,38918,"geochron"
22462,26885,38919,"vertebrate"
22487,26914,38946,"geochron"
22487,26914,38947,"vertebrate"
22488,26915,38948,"geochron"
22488,26915,38949,"vertebrate"
22489,26916,38950,"geochron"
22489,26916,38951,"vertebrate"
22491,26918,38953,"geochron"
22491,26918,38954,"vertebrate"
22495,26923,38958,"geochron"
22495,26923,38959,"vertebrate"
22501,26929,38964,"geochron"
22501,26929,38965,"vertebrate"
22503,26931,38967,"geochron"
22503,26931,38968,"vertebrate"
22506,26934,38971,"geochron"
22506,26934,38972,"vertebrate"
22521,26953,38992,"geochron"
22521,26953,38993,"vertebrate"
22525,26957,38997,"geochron"
22525,26957,38998,"vertebrate"
22526,26958,38999,"geochron"
22526,26958,39000,"vertebrate"
22528,26960,39002,"geochron"
22528,26960,39003,"vertebrate"
22530,26962,39005,"geochron"
22530,26962,39006,"vertebrate"
22531,26963,39007,"geochron"
22531,26963,39008,"vertebrate"
22532,26964,39009,"geochron"
22532,26964,39010,"vertebrate"
22533,26997,39043,"geochron"
22533,26997,39044,"vertebrate"
22534,26998,39045,"geochron"
22534,26998,39046,"vertebrate"
22535,26999,39047,"geochron"
22535,26999,39048,"vertebrate"
22536,27000,39049,"geochron"
22536,27000,39050,"vertebrate"
22541,27005,39055,"geochron"
22541,27005,39056,"vertebrate"
22542,27006,39057,"geochron"
22542,27006,39058,"vertebrate"
22552,27098,39167,"vertebrate"
22552,27098,61512,"geochron"
22554,27100,39170,"geochron"
22554,27100,39171,"vertebrate"
22556,27103,39177,"geochron"
22556,27103,39178,"vertebrate"
22559,27106,39182,"geochron"
22559,27106,39183,"vertebrate"
22560,27107,39184,"geochron"
22560,27107,39185,"vertebrate"
22561,27108,39186,"geochron"
22561,27108,39187,"vertebrate"
22564,27112,39194,"geochron"
22564,27112,39195,"vertebrate"
22567,27116,39199,"geochron"
22567,27116,39200,"vertebrate"
22569,27118,39202,"geochron"
22569,27118,39203,"vertebrate"
22570,27119,39204,"geochron"
22570,27119,39205,"vertebrate"
22573,27122,39208,"geochron"
22573,27122,39209,"vertebrate"
22574,27123,39210,"geochron"
22574,27123,39211,"vertebrate"
22575,27124,39212,"geochron"
22575,27124,39213,"vertebrate"
22579,27129,39218,"geochron"
22579,27129,39219,"vertebrate"
22582,27132,39222,"geochron"
22582,27132,39223,"vertebrate"
22583,27133,39224,"geochron"
22583,27133,39225,"vertebrate"
22584,27134,39226,"geochron"
22584,27134,39227,"vertebrate"
22585,27135,39228,"geochron"
22585,27135,39229,"vertebrate"
22586,27136,39230,"geochron"
22586,27136,39231,"vertebrate"
22587,27137,39232,"geochron"
22587,27137,39233,"vertebrate"
22588,27138,39234,"geochron"
22588,27138,39235,"vertebrate"
22589,27139,39238,"geochron"
22589,27139,39239,"vertebrate"
22590,27140,39240,"geochron"
22590,27140,39241,"vertebrate"
22591,27141,39242,"geochron"
22591,27141,39243,"vertebrate"
22592,27142,39244,"geochron"
22592,27142,39245,"vertebrate"
22593,27143,39246,"geochron"
22593,27143,39247,"vertebrate"
22594,27144,39249,"geochron"
22594,27144,39250,"vertebrate"
22595,27145,39251,"geochron"
22595,27145,39252,"vertebrate"
22596,27146,39253,"geochron"
22596,27146,39254,"vertebrate"
22597,27147,39256,"geochron"
22597,27147,39257,"vertebrate"
22598,27148,39258,"geochron"
22598,27148,39259,"vertebrate"
22599,27149,39261,"geochron"
22599,27149,39262,"vertebrate"
22600,27150,39263,"geochron"
22600,27150,39264,"vertebrate"
22601,27151,39265,"geochron"
22601,27151,39266,"vertebrate"
22602,27152,39269,"geochron"
22602,27152,39270,"vertebrate"
22603,27153,39271,"geochron"
22603,27153,39272,"vertebrate"
22604,27154,39273,"geochron"
22604,27154,39274,"vertebrate"
22639,27199,39320,"geochron"
22639,27199,39321,"vertebrate"
22640,27200,39322,"geochron"
22640,27200,39323,"vertebrate"
22641,27201,39324,"geochron"
22641,27201,39325,"vertebrate"
22645,27205,39329,"geochron"
22645,27205,39330,"vertebrate"
22647,27211,39341,"geochron"
22647,27211,39342,"vertebrate"
22648,27212,39343,"geochron"
22648,27212,39344,"vertebrate"
22649,27213,39345,"vertebrate"
22649,27213,61513,"geochron"
22653,27217,39350,"geochron"
22653,27217,39351,NA
22653,27217,39352,"vertebrate"
22657,27221,39358,"geochron"
22657,27221,39359,"vertebrate"
22659,27223,39361,"geochron"
22659,27223,39362,"vertebrate"
22662,27226,39366,"geochron"
22662,27226,39367,"vertebrate"
22665,27229,39370,"geochron"
22665,27229,39371,"vertebrate"
22670,27235,39376,"geochron"
22670,27235,39377,"vertebrate"
22671,27236,39378,"geochron"
22671,27236,39379,"vertebrate"
22675,27240,39383,"geochron"
22675,27240,39384,"vertebrate"
22706,27271,39415,"geochron"
22706,27271,39416,"vertebrate"
22707,27272,39417,"geochron"
22707,27272,39418,"vertebrate"
22709,27274,39420,"geochron"
22709,27274,39421,"vertebrate"
22710,27275,39422,"geochron"
22710,27275,39425,"vertebrate"
22711,27276,39423,"geochron"
22711,27276,39424,"vertebrate"
22713,27278,39427,"geochron"
22713,27278,39428,"vertebrate"
22714,27279,39429,"geochron"
22714,27279,39430,"vertebrate"
22715,27280,39431,"geochron"
22715,27280,39432,"vertebrate"
22716,27281,39433,"geochron"
22716,27281,39434,"vertebrate"
22717,27282,39435,"geochron"
22717,27282,39436,"vertebrate"
22719,27284,39438,"geochron"
22719,27284,39439,"vertebrate"
22721,27286,39441,"geochron"
22721,27286,39442,"vertebrate"
22722,27287,39443,"geochron"
22722,27287,39444,"vertebrate"
22723,27288,39445,"geochron"
22723,27288,39446,"vertebrate"
22749,27314,39471,"geochron"
22749,27314,39472,"vertebrate"
23005,27585,39741,"vertebrate"
23005,27585,61514,"geochron"
23112,27693,39850,"geochron"
23112,27693,39851,"vertebrate"
23244,27833,39988,"geochron"
23244,27833,39989,"vertebrate"
23245,27834,39991,"geochron"
23245,27834,39992,"vertebrate"
23246,27835,39993,"geochron"
23246,27835,39994,"vertebrate"
23247,27836,39995,"geochron"
23247,27836,39996,"vertebrate"
23268,27862,40022,"geochron"
23268,27862,40023,"vertebrate"
23269,27863,40024,"geochron"
23269,27863,40025,"vertebrate"
23270,27864,40052,"geochron"
23270,27864,40053,"vertebrate"
23271,27865,40054,"geochron"
23271,27865,40055,"vertebrate"
23291,27891,40106,"geochron"
23291,27891,40107,"vertebrate"
23292,27892,40108,"geochron"
23292,27892,40109,"vertebrate"
23337,27946,40164,"geochron"
23337,27946,40165,"vertebrate"
23337,27946,40166,"vertebrate"
23339,27950,40219,"geochron"
23339,27950,40220,"vertebrate"
23387,28020,40290,"geochron"
23387,28020,40291,"vertebrate"
23388,28021,40292,"geochron"
23388,28021,40293,"vertebrate"
23390,28023,40295,"geochron"
23390,28023,40296,"vertebrate"
23392,28025,40298,"geochron"
23392,28025,40299,"vertebrate"
23393,28026,40300,"geochron"
23393,28026,40301,"vertebrate"
23398,28031,40306,"geochron"
23398,28031,40307,"vertebrate"
23399,28032,40308,"geochron"
23399,28032,40309,"vertebrate"
23400,28033,40310,"geochron"
23400,28033,40311,"vertebrate"
23401,28034,40312,"geochron"
23401,28034,40313,"vertebrate"
23405,28043,40373,"geochron"
23405,28043,40374,"vertebrate"
23406,28044,40375,"geochron"
23406,28044,40376,"vertebrate"
23411,28048,40380,"geochron"
23411,28048,40381,"vertebrate"
23412,28049,40382,"geochron"
23412,28049,40383,"vertebrate"
23414,28051,40385,"geochron"
23414,28051,40386,"vertebrate"
23415,28052,40387,"geochron"
23415,28052,40388,"vertebrate"
23416,28054,40389,"geochron"
23416,28054,40390,"vertebrate"
23417,28055,40391,"geochron"
23417,28055,40392,"vertebrate"
23418,28056,40394,"geochron"
23418,28056,40395,"vertebrate"
23419,28057,40396,"geochron"
23419,28057,40397,"vertebrate"
23420,28058,40398,"geochron"
23420,28058,40399,"vertebrate"
23421,28059,40400,"geochron"
23421,28059,40401,"vertebrate"
23422,28060,40405,"geochron"
23422,28060,40406,"vertebrate"
23423,28061,40407,"geochron"
23423,28061,40408,"vertebrate"
23424,28062,40409,"geochron"
23424,28062,40410,"vertebrate"
23425,28063,40411,"geochron"
23425,28063,40412,"vertebrate"
23426,28064,40413,"geochron"
23426,28064,40414,"vertebrate"
23428,28066,40416,"geochron"
23428,28066,40417,"vertebrate"
23429,28067,40418,"geochron"
23429,28067,40419,"vertebrate"
23430,28068,40420,"geochron"
23430,28068,40421,"vertebrate"
23433,28071,40424,"geochron"
23433,28071,40425,"vertebrate"
23435,28073,40427,"geochron"
23435,28073,40428,"vertebrate"
23438,28076,40431,"geochron"
23438,28076,40432,"vertebrate"
23439,28077,40433,"geochron"
23439,28077,40434,"vertebrate"
23439,28077,40435,"vertebrate"
23440,28078,40436,"geochron"
23440,28078,40437,"vertebrate"
23442,28082,40444,"geochron"
23442,28082,40445,"vertebrate"
23445,28088,40481,"geochron"
23445,28088,40482,"vertebrate"
23450,28097,40495,"geochron"
23450,28097,40496,"vertebrate"
23451,28103,40502,"geochron"
23451,28103,40503,"vertebrate"
23454,28106,40506,"geochron"
23454,28106,40507,"vertebrate"
23455,28107,40508,"geochron"
23455,28107,40509,"vertebrate"
23456,28108,40510,"geochron"
23456,28108,40511,"vertebrate"
23457,28109,40512,"geochron"
23457,28109,40513,"vertebrate"
23459,28115,40520,"geochron"
23459,28115,40521,"vertebrate"
23461,28117,40523,"geochron"
23461,28117,40524,"vertebrate"
23462,28118,40525,"geochron"
23462,28118,40526,"vertebrate"
23463,28119,40527,"geochron"
23463,28119,40528,"vertebrate"
23464,28120,40529,"geochron"
23464,28120,40530,"vertebrate"
23492,28150,40560,"geochron"
23492,28150,40561,"vertebrate"
23493,28151,40562,"geochron"
23493,28151,40563,"vertebrate"
23498,28165,40585,"geochron"
23498,28165,40586,"vertebrate"
23499,28166,40587,"vertebrate"
23499,28166,61515,"geochron"
23500,28167,40588,"geochron"
23500,28167,40589,"vertebrate"
23502,28169,40592,"geochron"
23502,28169,40593,"vertebrate"
23503,28170,40594,"geochron"
23503,28170,40595,"vertebrate"
23504,28171,40596,"geochron"
23504,28171,40597,"vertebrate"
23507,28174,40601,"geochron"
23507,28174,40602,"vertebrate"
23508,28175,40603,"geochron"
23508,28175,40604,"vertebrate"
23509,28176,40613,"geochron"
23509,28176,40614,"vertebrate"
23510,28177,40615,"geochron"
23510,28177,40616,"vertebrate"
23511,28178,40617,"geochron"
23511,28178,40618,"vertebrate"
23513,28180,40621,"geochron"
23513,28180,40622,"vertebrate"
23517,28185,40629,"geochron"
23517,28185,40630,"vertebrate"
23522,28193,40644,"geochron"
23522,28193,40645,"vertebrate"
23523,28194,40646,"geochron"
23523,28194,40647,"vertebrate"
23525,28196,40649,"geochron"
23525,28196,40650,"vertebrate"
23528,28199,40653,"geochron"
23528,28199,40654,"vertebrate"
23529,28200,40655,"geochron"
23529,28200,40656,"vertebrate"
23532,28203,40659,"geochron"
23532,28203,40660,"vertebrate"
23533,28204,40661,"geochron"
23533,28204,40662,"vertebrate"
23534,28205,40663,"geochron"
23534,28205,40664,"vertebrate"
23536,28207,40667,"geochron"
23536,28207,40668,"vertebrate"
23541,28258,40719,"geochron"
23541,28258,40720,"vertebrate"
23542,28259,40721,"geochron"
23542,28259,40722,"vertebrate"
23544,28261,40724,"geochron"
23544,28261,40725,"vertebrate"
23545,28262,40726,"geochron"
23545,28262,40727,"vertebrate"
23546,28263,40728,"geochron"
23546,28263,40729,"vertebrate"
23547,28264,40730,"geochron"
23547,28264,40731,"vertebrate"
23548,28265,40732,"geochron"
23548,28265,40733,"vertebrate"
23549,28266,40734,"geochron"
23549,28266,40735,"vertebrate"
23552,28269,40738,"geochron"
23552,28269,40739,"vertebrate"
23553,28270,40740,"geochron"
23553,28270,40741,"vertebrate"
23554,28271,40742,"geochron"
23554,28271,40743,"vertebrate"
23555,28272,40744,"geochron"
23555,28272,40745,"vertebrate"
23556,28273,40746,"geochron"
23556,28273,40747,"vertebrate"
23557,28274,40748,"geochron"
23557,28274,40749,"vertebrate"
23559,28276,40751,"vertebrate"
23559,28276,61516,"geochron"
23560,28277,40752,"geochron"
23560,28277,40753,"vertebrate"
23561,28278,40754,"geochron"
23561,28278,40755,"vertebrate"
23563,28280,40757,"geochron"
23563,28280,40758,"vertebrate"
23564,28281,40759,"geochron"
23564,28281,40760,"vertebrate"
23565,28282,40761,"geochron"
23565,28282,40762,"vertebrate"
23566,28283,40763,"geochron"
23566,28283,40764,"vertebrate"
23567,28284,40765,"geochron"
23567,28284,40766,"vertebrate"
23568,28285,40767,"geochron"
23568,28285,40768,"vertebrate"
23569,28286,40769,"geochron"
23569,28286,40770,"vertebrate"
23571,28288,40773,"geochron"
23571,28288,40774,"vertebrate"
23572,28289,40775,"geochron"
23572,28289,40776,"vertebrate"
23574,28291,40778,"geochron"
23574,28291,40779,"vertebrate"
23575,28292,40780,"geochron"
23575,28292,40781,"vertebrate"
23577,28294,40786,"geochron"
23577,28294,40787,"vertebrate"
23578,28295,40788,"geochron"
23578,28295,40789,"vertebrate"
23589,28306,40807,"geochron"
23589,28306,40808,"vertebrate"
23590,28307,40809,"geochron"
23590,28307,40810,"vertebrate"
23591,28308,40811,"geochron"
23591,28308,40812,"vertebrate"
23593,28310,40814,"vertebrate"
23593,28310,61517,"geochron"
23593,42591,59043,"geochron"
23593,42591,59044,"vertebrate"
23596,28313,40818,"geochron"
23596,28313,40819,"vertebrate"
23597,28314,40820,"geochron"
23597,28314,40821,"vertebrate"
23598,28315,40822,"geochron"
23598,28315,40823,"vertebrate"
23599,28316,40824,"geochron"
23599,28316,40825,"vertebrate"
23600,28317,40826,"geochron"
23600,28317,40827,"vertebrate"
23601,28318,40828,"geochron"
23601,28318,40829,"vertebrate"
23602,28319,40830,"geochron"
23602,28319,40831,"vertebrate"
23603,28320,40832,"geochron"
23603,28320,40833,"vertebrate"
23604,28321,40834,"geochron"
23604,28321,40835,"vertebrate"
23606,28323,40838,"geochron"
23606,28323,40839,"vertebrate"
23608,28325,40841,"geochron"
23608,28325,40842,"vertebrate"
23610,28327,40845,"geochron"
23610,28327,40846,"vertebrate"
23611,28328,40847,"geochron"
23611,28328,40848,"vertebrate"
23612,28329,40849,"geochron"
23612,28329,40850,"vertebrate"
23613,28330,40851,"geochron"
23613,28330,40852,"vertebrate"
23615,28332,40855,"geochron"
23615,28332,40856,"vertebrate"
23616,28333,40857,"geochron"
23616,28333,40858,"vertebrate"
23616,43651,60232,"geochron"
23616,43651,60233,"vertebrate"
23618,28336,40862,"geochron"
23618,28336,40863,"vertebrate"
23619,28337,40864,"geochron"
23619,28337,40865,"vertebrate"
23620,28338,40866,"geochron"
23620,28338,40867,"vertebrate"
23622,28340,40869,"geochron"
23622,28340,40870,"vertebrate"
23624,28342,40872,"geochron"
23624,28342,40873,"vertebrate"
23626,28344,40876,"geochron"
23626,28344,40877,"vertebrate"
23627,28345,40878,"geochron"
23627,28345,40879,"vertebrate"
23628,28346,40880,"geochron"
23628,28346,40881,"vertebrate"
23629,28347,40882,"geochron"
23629,28347,40883,"vertebrate"
23630,28348,40884,"geochron"
23630,28348,40886,"vertebrate"
23631,28349,40885,"geochron"
23631,28349,40887,"vertebrate"
23632,28350,40888,"geochron"
23632,28350,40889,"vertebrate"
23633,28351,40890,"geochron"
23633,28351,40891,"vertebrate"
23634,28352,40892,"geochron"
23634,28352,40893,"vertebrate"
23636,28354,40895,"geochron"
23636,28354,40896,"vertebrate"
23637,28355,40897,"geochron"
23637,28355,40898,"vertebrate"
23638,28356,40899,"geochron"
23638,28356,40900,"vertebrate"
23641,28359,40903,"geochron"
23641,28359,40904,"vertebrate"
23642,28360,40905,"geochron"
23642,28360,40906,"vertebrate"
23643,28361,40907,"geochron"
23643,28361,40908,"vertebrate"
23645,28363,40910,"geochron"
23645,28363,40911,"vertebrate"
23652,28370,40919,"geochron"
23652,28370,40920,"vertebrate"
23653,28371,40921,"geochron"
23653,28371,40922,"vertebrate"
23654,28372,40923,"geochron"
23654,28372,40924,"vertebrate"
23657,28375,40929,"geochron"
23657,28375,40930,"vertebrate"
23658,28376,40931,"geochron"
23658,28376,40932,"vertebrate"
23659,28377,40933,"geochron"
23659,28377,40934,"vertebrate"
23660,28378,40935,"geochron"
23660,28378,40936,"vertebrate"
23661,28379,40937,"geochron"
23661,28379,40938,"vertebrate"
23676,28395,40966,"geochron"
23676,28395,40967,"vertebrate"
23677,28397,40969,"geochron"
23677,28397,40970,"vertebrate"
23678,28398,40971,"geochron"
23678,28398,40972,"vertebrate"
23679,28399,40973,"geochron"
23679,28399,40974,"vertebrate"
23694,28414,40993,"geochron"
23694,28414,40994,"vertebrate"
23699,28419,41002,"geochron"
23699,28419,41003,"vertebrate"
23700,28420,41004,"geochron"
23700,28420,41005,"vertebrate"
23701,28421,41006,"geochron"
23701,28421,41007,"vertebrate"
23710,28431,41019,"geochron"
23710,28431,41020,"vertebrate"
23712,28433,41022,"geochron"
23712,28433,41023,"vertebrate"
23720,28442,41043,"geochron"
23720,28442,41044,"vertebrate"
23721,28443,41045,"geochron"
23721,28443,41046,"vertebrate"
23722,28444,41047,"geochron"
23722,28444,41048,"vertebrate"
23724,28446,41050,"geochron"
23724,28446,41051,"vertebrate"
23725,28447,41052,"geochron"
23725,28447,41053,"vertebrate"
23726,28448,41054,"geochron"
23726,28448,41055,"vertebrate"
23727,28449,41056,"geochron"
23727,28449,41057,"vertebrate"
23729,28451,41059,"geochron"
23729,28451,41060,"vertebrate"
23730,28452,41061,"geochron"
23730,28452,41062,"vertebrate"
23731,28453,41063,"geochron"
23731,28453,41064,"vertebrate"
23732,28454,41065,"geochron"
23732,28454,41066,"vertebrate"
23733,28455,41067,"geochron"
23733,28455,41068,"vertebrate"
23735,28457,41070,"geochron"
23735,28457,41071,"vertebrate"
23736,28458,41072,"geochron"
23736,28458,41073,"vertebrate"
23737,28459,41074,"geochron"
23737,28459,41075,"vertebrate"
23738,28460,41076,"geochron"
23738,28460,41077,"vertebrate"
23739,28461,41078,"geochron"
23739,28461,41079,"vertebrate"
23740,28462,41080,"geochron"
23740,28462,41081,"vertebrate"
23741,28463,41082,"geochron"
23741,28463,41083,"vertebrate"
23742,28464,41084,"geochron"
23742,28464,41085,"vertebrate"
23743,28465,41086,"geochron"
23743,28465,41087,"vertebrate"
23744,28466,41088,"geochron"
23744,28466,41089,"vertebrate"
23745,28467,41090,"geochron"
23745,28467,41091,"vertebrate"
23746,28468,41092,"geochron"
23746,28468,41093,"vertebrate"
23747,28469,41094,"geochron"
23747,28469,41095,"vertebrate"
23752,28474,41104,"geochron"
23752,28474,41105,"vertebrate"
23774,28506,41166,"geochron"
23774,28506,41167,NA
23774,28506,41168,"vertebrate"
23807,28546,41248,"geochron"
23807,28546,41249,"vertebrate"
23890,28665,41436,"geochron"
23890,28665,41437,"vertebrate"
23891,28666,41438,"geochron"
23891,28666,41439,"vertebrate"
23892,28667,41440,"geochron"
23892,28667,41441,"vertebrate"
23894,28669,41444,"vertebrate"
23894,28669,61518,"geochron"
23960,28759,41649,"geochron"
23960,28759,41650,"vertebrate"
24231,29686,42639,NA
24231,29686,42640,"vertebrate"
24231,29686,61519,"geochron"
25894,31644,44724,"geochron"
25894,31644,44725,NA
25894,31644,44726,"vertebrate"
25999,31849,44943,"geochron"
25999,31849,44944,"vertebrate"
26001,31851,44946,"geochron"
26001,31851,44947,"vertebrate"
26645,33310,46664,NA
26645,33310,61261,"geochron"
26645,33310,61262,"vertebrate"
26646,33311,46666,NA
26646,33311,61263,"geochron"
26646,33311,61264,"vertebrate"
26649,33314,46669,NA
26649,33314,61266,"geochron"
26649,33314,61267,"vertebrate"
26679,33346,46731,"geochron"
26679,33346,46732,"vertebrate"
26998,34082,47544,"geochron"
26998,34082,47545,"vertebrate"
26999,34083,47546,"geochron"
26999,34083,47547,"vertebrate"
27000,34084,47548,"geochron"
27000,34084,47549,"vertebrate"
27213,35065,48617,"geochron"
27213,35065,48618,NA
27213,35065,48619,"vertebrate"
27216,35068,48625,"geochron"
27216,35068,48626,"vertebrate"
27391,35330,49159,"geochron"
27391,35330,49160,"vertebrate"
27392,35331,49161,"geochron"
27392,35331,49162,"vertebrate"
27395,35334,49165,"geochron"
27395,35334,49166,"vertebrate"
27396,35335,49167,"geochron"
27396,35335,49168,"vertebrate"
27397,35336,49169,"geochron"
27397,35336,49170,"vertebrate"
27429,35373,49270,"geochron"
27429,35373,49271,"vertebrate"
27429,35375,49273,"geochron"
27429,35375,49274,"vertebrate"
27430,35377,49277,"geochron"
27430,35377,49278,"vertebrate"
27431,35378,49279,"geochron"
27431,35378,49280,"vertebrate"
27496,35450,49365,"geochron"
27496,35450,49366,"vertebrate"
29102,39736,54663,"geochron"
29102,39736,54664,"vertebrate"
29374,40078,55898,"geochron"
29374,40078,55899,"vertebrate"
29375,40079,55900,"geochron"
29375,40079,55901,"vertebrate"
29378,40082,55904,"vertebrate"
29378,40082,61520,"geochron"
29390,40097,55931,"geochron"
29390,40097,55932,"vertebrate"
29397,40104,55948,"geochron"
29397,40104,55949,"vertebrate"
29410,40117,55972,"geochron"
29410,40117,55973,"vertebrate"
29411,40118,55974,"geochron"
29411,40118,55975,"vertebrate"
29412,40119,55976,"geochron"
29412,40119,55977,"vertebrate"
29679,40567,56492,"geochron"
29679,40567,56493,"vertebrate"
29683,40571,56497,"geochron"
29683,40571,56498,"vertebrate"
30336,41331,57383,"geochron"
30336,41331,57384,NA
30336,41331,57385,"vertebrate"
30405,41509,57576,"geochron"
30405,41509,57577,"vertebrate"
30711,41922,58191,"geochron"
30711,41922,58192,"vertebrate"
30924,42137,58417,"geochron"
30924,42137,58418,"vertebrate"
30929,42143,58427,"geochron"
30929,42143,58428,"vertebrate"
30930,42144,58429,"geochron"
30930,42144,58430,"vertebrate"
30931,42145,58432,"geochron"
30931,42145,58433,"vertebrate"
30932,42146,58434,"geochron"
30932,42146,58435,"vertebrate"
30935,42149,58439,"geochron"
30935,42149,58440,"vertebrate"
30937,42151,58443,"geochron"
30937,42151,58444,"vertebrate"
30958,42177,58513,"geochron"
30958,42177,58514,"vertebrate"
30959,42178,58515,"geochron"
30959,42178,58516,"vertebrate"
