"TEMP_chronid","ndb.chronologies.chronologyid","ndb.chronologies.collectionunitid","ndb.chronologies.agemodel","ndb.chronologies.ageboundolder","ndb.chronologies.ageboundyounger","ndb.chronologies.dateprepared","ndb.chronologies.notes","ndb.chronologies.agetypeid","ndb.chronologies.contactid","ndb.chronologies.isdefault","ndb.chronologies.chronologyname"
"TEMP910",NA,5664,"event",14004,11944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP911",NA,5665,"bounds",13264,10674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP912",NA,5665,"event",12434,11504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP913",NA,5666,"bounds",24584,19904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP914",NA,5666,"event",22994,21484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP915",NA,5667,"bounds",27384,23144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP916",NA,5667,"event",25944,24574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP917",NA,5668,"bounds",12874,10374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP918",NA,5668,"event",12024,11234,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP919",NA,5669,"bounds",14284,12624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP920",NA,5669,"event",13724,13194,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP921",NA,5670,"bounds",13734,11794,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP922",NA,5670,"event",13064,12454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP923",NA,5671,"bounds",18554,14944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP924",NA,5671,"event",17324,16174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP925",NA,5672,"bounds",13424,11004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP926",NA,5672,"event",12624,11824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP927",NA,5673,"bounds",12884,10264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP928",NA,5673,"event",11994,11144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP929",NA,5674,"bounds",14784,12474,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP930",NA,5674,"event",13984,13264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP931",NA,5675,"bounds",13894,10194,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP932",NA,5675,"event",12664,11434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP933",NA,5676,"bounds",15624,13924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP934",NA,5676,"event",15154,14404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP935",NA,5677,"bounds",6504,5554,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP936",NA,5677,"event",6184,5874,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP937",NA,5678,"bounds",1194,604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP938",NA,5678,"event",984,804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP939",NA,5679,"bounds",1264,514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP940",NA,5679,"event",1004,774,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP941",NA,5680,"bounds",4294,3044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP942",NA,5680,"event",3864,3474,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP943",NA,5681,"bounds",4284,3154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP944",NA,5681,"event",3904,3534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP945",NA,5682,"bounds",2904,1894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP946",NA,5682,"event",2574,2224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP947",NA,5683,"bounds",9014,7774,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP948",NA,5683,"event",8574,8204,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP949",NA,5684,"bounds",12794,9994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP950",NA,5684,"event",11824,10934,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP951",NA,5685,"bounds",19414,15944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP952",NA,5685,"event",18234,17114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP953",NA,5686,"bounds",11474,10524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP954",NA,5686,"event",11184,10804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP955",NA,5687,"bounds",41400,27100,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP956",NA,5687,"event",36500,31900,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP957",NA,5688,"bounds",2224,14,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP958",NA,5688,"event",1474,764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP959",NA,5689,"bounds",29604,23004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP960",NA,5689,"event",27364,25244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP961",NA,5690,"bounds",26424,17434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP962",NA,5690,"event",23374,20424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP963",NA,5691,"bounds",19074,13584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP964",NA,5691,"event",17194,15464,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP965",NA,5692,"bounds",21800,6500,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP966",NA,5692,"event",16600,11600,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP967",NA,5699,"bounds",1524,814,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP968",NA,5699,"event",1284,1054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP969",NA,5700,"bounds",2344,894,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP970",NA,5700,"event",1994,1194,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP971",NA,5701,"bounds",2214,1254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP972",NA,5701,"event",1884,1574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP973",NA,5704,"bounds",1824,664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP974",NA,5704,"event",1414,1054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP975",NA,5707,"bounds",26504,22704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP976",NA,5707,"event",25214,23974,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP977",NA,5708,"bounds",11700,74,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP978",NA,5708,"event",11700,654,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP979",NA,5709,"bounds",4114,2624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP980",NA,5709,"event",3594,3124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP981",NA,5710,"bounds",26504,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP982",NA,5710,"event",17884,7104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP983",NA,5711,"bounds",11700,3184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP984",NA,5711,"event",11700,3507,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP985",NA,5720,"bounds",47800,26100,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP986",NA,5720,"event",40500,33400,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP987",NA,5721,"bounds",5094,1804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP988",NA,5721,"event",4044,2844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP989",NA,5722,"bounds",6284,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP990",NA,5722,"event",5294,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP991",NA,5723,"bounds",56400,9600,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP992",NA,5723,"event",46900,13300,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP993",NA,5725,"bounds",13764,12744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP994",NA,5725,"event",13464,13104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP995",NA,5727,"bounds",15474,12434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP996",NA,5727,"event",14464,13444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP997",NA,5728,"bounds",19484,17244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP998",NA,5728,"event",18714,17994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP999",NA,5731,"bounds",4314,2384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1000",NA,5731,"event",3664,3034,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1001",NA,5733,"bounds",19254,16034,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1002",NA,5733,"event",18154,17134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1003",NA,5737,"bounds",13564,11694,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1004",NA,5737,"event",12924,12324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1005",NA,5740,"bounds",8254,574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1006",NA,5740,"event",5894,2914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1007",NA,5744,"bounds",7044,5384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1008",NA,5744,"event",6484,5954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1009",NA,5745,"bounds",2244,1124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1010",NA,5745,"event",1864,1504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1011",NA,5746,"bounds",2394,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1012",NA,5746,"event",1384,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1013",NA,5747,"bounds",46500,28600,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1014",NA,5747,"event",40500,31800,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1015",NA,5756,"bounds",9000,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1016",NA,5756,"event",9000,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1017",NA,5757,"bounds",12834,6474,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1018",NA,5757,"event",11774,6804,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1019",NA,5760,"bounds",8994,7314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1020",NA,5760,"event",8424,7884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1021",NA,5762,"bounds",9674,7984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1022",NA,5762,"event",9104,8544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1023",NA,5763,"bounds",3574,1074,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1024",NA,5763,"event",2714,1914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1025",NA,5768,"bounds",6000,844,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1026",NA,5768,"event",6000,1184,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1027",NA,5770,"bounds",18400,400,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1028",NA,5770,"event",15000,5700,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1029",NA,5774,"bounds",35600,21300,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1030",NA,5774,"event",30700,26200,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1031",NA,5775,"bounds",15784,12874,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1032",NA,5775,"event",14824,13834,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1033",NA,5776,"bounds",25304,18474,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1034",NA,5776,"event",22954,20784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1035",NA,5777,"bounds",24124,19854,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1036",NA,5777,"event",22664,21304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1037",NA,5779,"bounds",10074,9084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1038",NA,5779,"event",9774,9414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1039",NA,5780,"bounds",12324,7944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1040",NA,5780,"event",10824,9434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1041",NA,5781,"bounds",19084,14294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1042",NA,5781,"event",17444,15944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1043",NA,5782,"bounds",16784,14614,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1044",NA,5782,"event",16184,15434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1045",NA,5783,"bounds",13144,10954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1046",NA,5783,"event",12434,11674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1047",NA,5784,"bounds",10114,8804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1048",NA,5784,"event",9654,9264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1049",NA,5785,"bounds",8844,6534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1050",NA,5785,"event",8044,7334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1051",NA,5786,"bounds",3474,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1052",NA,5786,"event",3234,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1053",NA,5787,"bounds",644,-46,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1054",NA,5787,"event",424,204,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1055",NA,5788,"bounds",15224,12244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1056",NA,5788,"event",14144,13134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1057",NA,5795,"bounds",3394,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1058",NA,5795,"event",3184,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1059",NA,5808,"bounds",56900,9700,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1060",NA,5808,"event",43300,12900,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1061",NA,5811,"bounds",6154,3564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1062",NA,5811,"event",5284,4434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1063",NA,5814,"bounds",13694,237,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1064",NA,5814,"event",12594,2092,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1065",NA,5817,"bounds",6834,34,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1066",NA,5817,"event",6104,1424,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1067",NA,5827,"bounds",2704,1884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1068",NA,5827,"event",2474,2114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1069",NA,5828,"bounds",4604,274,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1070",NA,5828,"event",3954,304,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1071",NA,5829,"bounds",2544,654,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1072",NA,5829,"event",1944,672,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1073",NA,5830,"bounds",12914,12064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1074",NA,5830,"event",12624,12344,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1075",NA,5832,"bounds",1994,1904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1076",NA,5832,"event",1974,1934,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1077",NA,5833,"bounds",2454,1984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1078",NA,5833,"event",2314,2144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1079",NA,5834,"bounds",2914,2164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1080",NA,5834,"event",2674,2404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1081",NA,5835,"bounds",2284,1764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1082",NA,5835,"event",2114,1924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1083",NA,5836,"bounds",2404,2124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1084",NA,5836,"event",2324,2204,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1085",NA,5837,"bounds",3004,2144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1086",NA,5837,"event",2734,2414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1087",NA,5838,"bounds",2344,1614,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1088",NA,5838,"event",2114,1844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1089",NA,5839,"bounds",2314,1134,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1090",NA,5839,"event",1934,1524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1091",NA,5840,"bounds",2634,2094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1092",NA,5840,"event",2454,2284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1093",NA,5841,"bounds",2364,1814,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1094",NA,5841,"event",2184,1994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1095",NA,5843,"bounds",2584,1764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1096",NA,5843,"event",2314,2034,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1097",NA,5845,"bounds",2304,984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1098",NA,5845,"event",1874,1384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1099",NA,5846,"bounds",27474,934,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1100",NA,5846,"event",19134,9224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1101",NA,5882,"bounds",15604,11064,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1102",NA,5882,"event",14824,12644,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1103",NA,5895,"bounds",1264,484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1104",NA,5895,"event",994,754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1105",NA,5896,"bounds",1154,754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1106",NA,5896,"event",1024,884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1107",NA,5914,"bounds",14624,10404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1108",NA,5914,"event",13204,11814,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1109",NA,5915,"bounds",20974,1414,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1110",NA,5915,"event",15014,5744,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1111",NA,5916,"bounds",19834,7524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1112",NA,5916,"event",16064,11254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1113",NA,5918,"bounds",20264,7254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1114",NA,5918,"event",16124,11364,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1115",NA,5919,"bounds",43700,10700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1116",NA,5919,"event",33300,20700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1117",NA,5920,"bounds",46900,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1118",NA,5920,"event",31900,14600,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1119",NA,5921,"bounds",54600,25300,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1120",NA,5921,"event",44500,34900,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1121",NA,5922,"bounds",15554,13574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1122",NA,5922,"event",14954,14184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1123",NA,5924,"bounds",26574,22114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1124",NA,5924,"event",25084,23604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1125",NA,5929,"bounds",10814,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1126",NA,5929,"event",7474,3154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1127",NA,5934,"bounds",594,304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1128",NA,5934,"event",504,384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1129",NA,5935,"bounds",1844,994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1130",NA,5935,"event",1554,1294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1131",NA,5937,"bounds",554,294,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1132",NA,5937,"event",474,364,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1133",NA,5939,"bounds",11700,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1134",NA,5939,"event",11700,484,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1135",NA,5941,"bounds",16934,10714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1136",NA,5941,"event",14844,12824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1137",NA,5942,"bounds",13864,12084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1138",NA,5942,"event",13244,12714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1139",NA,5943,"bounds",12464,10184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1140",NA,5943,"event",11704,10944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1141",NA,5948,"bounds",8774,7594,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1142",NA,5948,"event",8374,8004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1143",NA,5949,"bounds",15554,10124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1144",NA,5949,"event",13684,11964,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1145",NA,5950,"bounds",19264,6584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1146",NA,5950,"event",15074,10684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1147",NA,5951,"bounds",17284,11804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1148",NA,5951,"event",15454,13644,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1149",NA,5953,"bounds",22814,21924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1150",NA,5953,"event",22504,22234,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1151",NA,5957,"bounds",25144,20064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1152",NA,5957,"event",23424,21784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1153",NA,5960,"bounds",55800,4500,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1154",NA,5960,"event",38900,20700,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1155",NA,5964,"bounds",3462,54,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1156",NA,5964,"event",2662,314,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1157",NA,5965,"bounds",1234,14,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1158",NA,5965,"event",884,254,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1159",NA,5970,"bounds",824,264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1160",NA,5970,"event",634,464,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1161",NA,5971,"bounds",4734,3604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1162",NA,5971,"event",4344,3994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1163",NA,5983,"bounds",6000,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1164",NA,5983,"event",6000,354,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1165",NA,5984,"bounds",6000,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1166",NA,5984,"event",6000,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1167",NA,5988,"bounds",54600,9400,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1168",NA,5988,"event",43300,12800,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1169",NA,5990,"bounds",14384,13204,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1170",NA,5990,"event",14004,13604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1171",NA,5991,"bounds",31314,27634,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1172",NA,5991,"event",30054,28894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1173",NA,5993,"bounds",15944,12434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1174",NA,5993,"event",14774,13594,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1175",NA,5995,"bounds",14800,3214,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1176",NA,5995,"event",14800,3274,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1177",NA,5996,"bounds",904,644,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1178",NA,5996,"event",824,714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1179",NA,5997,"bounds",3814,674,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1180",NA,5997,"event",2854,1634,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1181",NA,5998,"bounds",2214,1364,45678,NA,3,6539,FALSE,"Syverson-Blois"
