"index","op","name","z","type","value","probability"
4,"Boundary","beginAnalysisUnit",,"posterior",-373490,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373390,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373290,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373190,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-373090,5e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372990,4.818e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372890,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372790,3.49e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372690,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372590,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372490,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372390,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372290,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372190,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-372090,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371990,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371890,4.662e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371790,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371690,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371590,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371490,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371390,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371290,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371190,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-371090,4.844e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370990,4.167e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370890,4.141e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370790,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370690,4.948e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370590,4.297e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370490,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370390,3.88e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370290,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370190,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-370090,4.713e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369990,3.62e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369890,4.427e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369790,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369690,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369590,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369490,4.297e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369390,3.802e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369290,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369190,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-369090,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368990,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368890,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368790,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368690,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368590,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368490,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368390,4.427e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368290,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368190,3.88e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-368090,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367990,4.375e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367890,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367790,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367690,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367590,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367490,3.88e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367390,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367290,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367190,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-367090,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366990,3.906e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366890,3.75e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366790,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366690,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366590,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366490,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366390,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366290,4.063e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366190,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-366090,3.75e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365990,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365890,4.818e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365790,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365690,4.922e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365590,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365490,4.531e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365390,4.245e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365290,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365190,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-365090,4.531e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364990,4.557e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364890,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364790,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364690,4.167e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364590,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364490,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364390,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364290,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364190,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-364090,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363990,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363890,4.088e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363790,3.75e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363690,4.609e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363590,3.724e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363490,4.375e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363390,4.141e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363290,4.01e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363190,4.297e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-363090,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362990,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362890,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362790,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362690,3.463e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362590,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362490,4.193e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362390,4.87e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362290,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362190,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-362090,4.635e-7
